datetime,delhi_load,brpl_load,bypl_load,ndpl_load,ndmc_load,mes_load
2024-04-15 14:00:00,4292.93,1771.49,897.27,1326.96,227.2,29.3
2024-04-15 15:00:00,4386.23,1796.62,900.62,1376.14,228.2,28.59
2024-04-15 16:00:00,4286.52,1747.23,895.98,1348.08,225.09,27.28
2024-04-15 17:00:00,4318.0,1794.65,918.3,1320.58,216.18,26.97
2024-04-15 18:00:00,4233.99,1769.68,911.0,1289.68,192.46,25.04
2024-04-15 19:00:00,4259.67,1804.16,902.91,1299.77,176.05,26.21
2024-04-15 20:00:00,4162.83,1811.51,864.51,1252.19,164.29,26.79
2024-04-15 21:00:00,3972.14,1749.66,859.83,1151.34,148.04,25.64
2024-04-15 22:00:00,3998.08,1748.73,860.13,1181.91,142.04,24.02
2024-04-15 23:00:00,4010.2,1764.93,877.05,1172.47,136.43,22.26
2024-04-16 00:00:00,3861.93,1667.36,848.06,1154.84,133.73,21.25
2024-04-16 01:00:00,3619.41,1564.0,781.87,1088.04,128.98,20.59
2024-04-16 02:00:00,3411.86,1473.46,732.92,1025.66,126.76,20.44
2024-04-16 03:00:00,3278.68,1409.85,720.48,972.61,124.9,20.15
2024-04-16 04:00:00,3197.94,1383.14,690.81,950.47,123.36,20.0
2024-04-16 05:00:00,3284.08,1436.41,691.12,979.3,124.2,21.66
2024-04-16 06:00:00,3549.71,1550.88,746.93,1058.81,126.92,26.5
2024-04-16 07:00:00,3679.72,1585.77,814.44,1082.04,135.49,27.04
2024-04-16 08:00:00,3625.0,1550.61,784.41,1072.26,151.75,26.92
2024-04-16 09:00:00,3681.45,1589.26,757.85,1081.46,185.65,28.97
2024-04-16 10:00:00,4121.17,1727.64,824.99,1286.28,213.35,30.07
2024-04-16 11:00:00,4353.42,1757.99,899.16,1402.46,221.87,30.55
2024-04-16 12:00:00,4394.53,1786.68,906.86,1401.28,227.71,30.24
2024-04-16 13:00:00,4326.73,1780.77,910.19,1337.56,226.73,29.86
2024-04-16 14:00:00,4363.75,1770.2,919.8,1376.3,227.43,28.57
2024-04-16 15:00:00,4477.91,1807.77,932.03,1429.03,242.12,28.79
2024-04-16 16:00:00,4530.23,1871.41,932.07,1414.57,240.44,28.61
2024-04-16 17:00:00,4477.21,1829.09,964.77,1385.54,228.97,27.67
2024-04-16 18:00:00,4323.25,1800.55,922.23,1330.34,201.57,25.31
2024-04-16 19:00:00,4250.28,1775.57,915.68,1310.66,183.05,25.25
2024-04-16 20:00:00,4189.76,1798.83,875.84,1273.83,171.91,26.17
2024-04-16 21:00:00,3956.6,1759.66,839.68,1137.11,156.86,25.72
2024-04-16 22:00:00,3996.3,1757.71,837.7,1186.96,151.51,24.68
2024-04-16 23:00:00,1739.68,487.11,382.73,313.14,208.76,139.17
2024-04-17 00:00:00,3874.91,1684.5,837.77,1150.69,142.15,21.93
2024-04-17 01:00:00,3665.34,1579.96,800.02,1090.46,138.98,21.05
2024-04-17 02:00:00,3441.25,1488.66,733.88,1030.42,134.7,20.79
2024-04-17 03:00:00,3278.2,1418.72,699.85,977.43,132.49,20.37
2024-04-17 04:00:00,3186.93,1384.56,668.33,952.42,130.96,20.29
2024-04-17 05:00:00,3201.63,1405.63,666.31,947.96,130.02,21.28
2024-04-17 06:00:00,3326.52,1442.76,700.56,992.74,132.26,23.26
2024-04-17 07:00:00,3423.15,1454.86,746.47,1028.94,136.78,24.39
2024-04-17 08:00:00,3407.32,1450.13,732.41,1028.69,141.21,22.95
2024-04-17 09:00:00,3421.83,1484.34,707.52,1022.4,153.49,21.43
2024-04-17 10:00:00,3736.61,1583.62,742.2,1192.83,161.98,20.48
2024-04-17 11:00:00,3930.2,1637.25,824.33,1245.92,165.47,19.82
2024-04-17 12:00:00,4013.0,1654.86,842.55,1297.51,167.14,19.51
2024-04-17 13:00:00,3925.32,1629.69,844.67,1218.04,169.58,18.32
2024-04-17 14:00:00,3959.51,1640.67,840.92,1256.29,166.0,18.33
2024-04-17 15:00:00,4081.41,1696.57,869.02,1290.3,167.68,19.06
2024-04-17 16:00:00,4120.11,1717.87,870.89,1304.5,167.12,20.19
2024-04-17 17:00:00,4104.96,1717.15,870.43,1284.87,171.76,21.98
2024-04-17 18:00:00,4066.64,1701.36,897.21,1239.03,167.83,22.85
2024-04-17 19:00:00,4085.23,1741.2,855.46,1258.66,166.33,24.55
2024-04-17 20:00:00,3974.13,1724.98,837.3,1195.84,161.95,25.86
2024-04-17 21:00:00,3846.14,1704.59,825.55,1097.96,155.92,25.57
2024-04-17 22:00:00,3918.01,1731.3,841.32,1139.81,145.72,24.88
2024-04-17 23:00:00,1346.3,376.96,296.18,242.33,161.56,107.7
2024-04-18 00:00:00,3856.93,1676.06,835.44,1150.57,137.05,22.12
2024-04-18 01:00:00,3661.28,1591.54,792.24,1087.52,133.35,21.88
2024-04-18 02:00:00,3444.84,1501.01,735.28,1025.13,129.4,21.23
2024-04-18 03:00:00,3274.9,1429.1,697.66,969.11,127.28,20.83
2024-04-18 04:00:00,3175.36,1386.68,666.94,946.49,124.46,20.61
2024-04-18 05:00:00,3175.09,1404.29,666.19,928.07,125.04,21.48
2024-04-18 06:00:00,3377.57,1497.09,698.23,994.24,128.38,25.74
2024-04-18 07:00:00,3502.67,1521.06,760.99,1024.87,135.8,26.83
2024-04-18 08:00:00,3433.74,1447.69,748.2,1028.67,151.32,25.71
2024-04-18 09:00:00,3619.38,1540.93,761.59,1063.41,191.95,29.69
2024-04-18 10:00:00,4101.54,1692.02,850.55,1275.16,216.75,31.11
2024-04-18 11:00:00,4419.8,1783.0,945.23,1378.71,236.61,31.57
2024-04-18 12:00:00,4465.11,1803.66,957.75,1390.01,239.92,31.31
2024-04-18 13:00:00,4374.03,1761.52,983.35,1319.67,244.52,31.86
2024-04-18 14:00:00,4467.24,1811.93,980.94,1359.81,241.57,30.75
2024-04-18 15:00:00,4778.2,1947.21,1041.74,1459.73,247.56,32.12
2024-04-18 16:00:00,4779.91,1934.25,1044.55,1478.6,245.16,32.03
2024-04-18 17:00:00,4701.36,1940.55,1015.34,1435.31,234.93,30.83
2024-04-18 18:00:00,4557.96,1890.18,1005.61,1372.7,216.9,27.53
2024-04-18 19:00:00,4552.14,1900.49,1013.83,1370.38,195.73,28.39
2024-04-18 20:00:00,4374.09,1866.55,959.78,1294.58,177.4,29.08
2024-04-18 21:00:00,4181.72,1854.64,897.44,1195.28,166.35,28.12
2024-04-18 22:00:00,4261.1,1883.13,909.73,1239.48,161.91,27.29
2024-04-18 23:00:00,1721.55,482.04,378.74,309.88,206.59,137.72
2024-04-19 00:00:00,4298.03,1865.44,952.98,1268.98,145.62,24.24
2024-04-19 01:00:00,4059.56,1756.41,901.15,1198.28,141.82,23.33
2024-04-19 02:00:00,3849.88,1663.55,848.49,1139.21,137.07,22.84
2024-04-19 03:00:00,3668.83,1590.45,802.94,1084.5,133.67,22.44
2024-04-19 04:00:00,3529.21,1541.16,761.21,1038.02,133.08,22.28
2024-04-19 05:00:00,3501.45,1524.58,753.26,1033.31,133.78,23.32
2024-04-19 06:00:00,3620.61,1588.41,767.11,1065.47,135.4,26.88
2024-04-19 07:00:00,3747.43,1594.4,834.06,1112.05,143.34,27.58
2024-04-19 08:00:00,3663.29,1594.32,786.52,1060.95,158.9,28.32
2024-04-19 09:00:00,3866.62,1656.56,817.21,1113.28,202.85,32.86
2024-04-19 10:00:00,4445.03,1848.6,905.1,1374.74,239.85,34.65
2024-04-19 11:00:00,4641.15,1905.07,971.2,1433.47,249.65,34.24
2024-04-19 12:00:00,4732.97,1929.61,1006.57,1454.97,259.4,34.73
2024-04-19 13:00:00,4697.12,1960.75,997.99,1400.63,260.9,34.75
2024-04-19 14:00:00,4719.78,1943.08,994.71,1447.03,258.88,33.49
2024-04-19 15:00:00,5033.04,2082.87,1051.44,1552.62,263.85,33.76
2024-04-19 16:00:00,5026.22,2098.94,1064.36,1518.93,261.88,33.66
2024-04-19 17:00:00,4930.6,2056.9,1055.38,1494.35,251.1,32.96
2024-04-19 18:00:00,4748.59,1982.85,1051.42,1416.75,224.0,29.11
2024-04-19 19:00:00,4743.19,1998.67,1034.17,1427.12,201.76,29.57
2024-04-19 20:00:00,4612.28,1983.09,1008.53,1362.07,182.9,30.64
2024-04-19 21:00:00,4462.29,1979.42,962.19,1270.5,174.89,29.83
2024-04-19 22:00:00,4579.57,2035.81,976.41,1328.08,163.93,28.84
2024-04-19 23:00:00,4634.98,2061.07,1007.81,1335.78,160.92,27.5
2024-04-20 00:00:00,4592.28,1999.15,1004.8,1361.8,156.69,26.01
2024-04-20 01:00:00,4332.66,1887.68,949.78,1277.98,150.76,25.23
2024-04-20 02:00:00,4091.23,1788.9,888.53,1210.38,139.92,24.62
2024-04-20 03:00:00,3858.21,1692.0,828.63,1140.78,136.23,23.93
2024-04-20 04:00:00,3718.84,1634.56,792.63,1098.65,134.16,23.6
2024-04-20 05:00:00,3646.12,1611.63,770.99,1072.67,132.12,23.84
2024-04-20 06:00:00,3652.23,1602.71,775.12,1078.5,134.83,25.02
2024-04-20 07:00:00,3686.93,1597.4,813.99,1077.49,139.27,25.42
2024-04-20 08:00:00,3571.0,1543.4,776.6,1043.26,150.02,25.35
2024-04-20 09:00:00,3680.54,1622.0,790.87,1038.14,165.01,27.54
2024-04-20 10:00:00,4057.96,1762.03,875.44,1168.41,185.63,27.89
2024-04-20 11:00:00,4339.67,1876.41,942.77,1242.01,210.99,28.41
2024-04-20 12:00:00,4412.15,1879.51,982.12,1265.98,214.52,28.4
2024-04-20 13:00:00,4371.23,1878.89,966.08,1239.14,217.02,28.53
2024-04-20 14:00:00,4437.44,1900.57,990.21,1264.34,213.18,26.85
2024-04-20 15:00:00,4645.24,2016.69,1026.79,1317.28,214.32,26.03
2024-04-20 16:00:00,4588.5,1966.71,1016.33,1325.28,210.43,26.14
2024-04-20 17:00:00,4523.89,1970.89,991.93,1285.61,205.63,26.89
2024-04-20 18:00:00,4369.57,1912.75,986.31,1208.83,196.82,26.23
2024-04-20 19:00:00,4392.8,1933.74,985.32,1216.35,193.72,27.76
2024-04-20 20:00:00,4301.1,1914.77,949.01,1185.86,181.93,29.28
2024-04-20 21:00:00,4216.6,1916.76,910.75,1144.32,175.22,29.17
2024-04-20 22:00:00,4272.04,1935.24,901.78,1197.93,172.07,27.97
2024-04-20 23:00:00,4426.01,1989.87,961.22,1234.46,169.14,27.04
2024-04-21 00:00:00,4427.0,1961.36,976.87,1251.1,165.74,26.13
2024-04-21 01:00:00,4180.4,1853.35,926.14,1183.59,151.85,25.25
2024-04-21 02:00:00,3956.72,1753.07,871.28,1123.29,146.76,24.72
2024-04-21 03:00:00,3756.0,1670.33,811.73,1070.49,143.8,23.99
2024-04-21 04:00:00,3579.05,1592.85,766.11,1021.79,140.69,23.54
2024-04-21 05:00:00,3495.76,1560.43,743.78,994.57,140.1,23.65
2024-04-21 06:00:00,3438.66,1530.46,736.7,975.0,138.29,23.82
2024-04-21 07:00:00,3405.49,1486.3,758.67,963.34,141.0,23.84
2024-04-21 08:00:00,3403.52,1456.73,751.66,993.53,146.44,22.82
2024-04-21 09:00:00,3390.41,1473.44,724.34,988.68,149.39,22.28
2024-04-21 10:00:00,3705.07,1530.84,800.28,1164.8,153.75,22.34
2024-04-21 11:00:00,3925.99,1630.86,846.0,1230.19,159.16,22.52
2024-04-21 12:00:00,4077.55,1658.48,908.47,1285.67,164.02,22.41
2024-04-21 13:00:00,4027.66,1693.54,888.86,1220.91,162.92,22.28
2024-04-21 14:00:00,4126.75,1749.45,866.15,1279.22,164.83,23.07
2024-04-21 15:00:00,4242.16,1773.23,893.72,1345.44,167.59,22.99
2024-04-21 16:00:00,4263.25,1786.46,915.92,1329.3,166.99,23.96
2024-04-21 17:00:00,4201.98,1779.81,900.45,1292.76,165.77,25.29
2024-04-21 18:00:00,4089.67,1752.76,874.77,1229.25,165.66,25.84
2024-04-21 19:00:00,4170.2,1787.24,886.81,1260.55,169.29,26.66
2024-04-21 20:00:00,4174.74,1824.19,902.79,1219.52,167.96,27.79
2024-04-21 21:00:00,4165.45,1869.42,896.28,1169.2,163.14,28.02
2024-04-21 22:00:00,4381.07,1947.51,951.04,1250.38,160.58,27.74
2024-04-21 23:00:00,4549.86,2027.53,989.31,1303.71,159.24,26.92
2024-04-22 00:00:00,4491.12,1977.41,996.54,1294.42,154.38,25.66
2024-04-22 01:00:00,4248.3,1855.35,945.55,1232.27,149.13,24.94
2024-04-22 02:00:00,3964.24,1718.75,882.14,1156.42,144.65,24.59
2024-04-22 03:00:00,3641.48,1564.83,813.73,1063.33,141.32,23.75
2024-04-22 04:00:00,3442.69,1527.09,714.08,1008.24,137.53,22.97
2024-04-22 05:00:00,3437.88,1524.97,725.52,992.6,137.92,24.08
2024-04-22 06:00:00,3522.81,1589.0,732.41,1000.66,140.31,26.76
2024-04-22 07:00:00,3605.98,1561.32,801.32,1037.08,149.51,26.97
2024-04-22 08:00:00,3540.74,1515.75,772.76,1023.76,166.94,27.86
2024-04-22 09:00:00,3681.88,1627.4,735.98,1040.79,210.6,32.35
2024-04-22 10:00:00,4202.2,1785.54,824.15,1261.57,250.11,33.71
2024-04-22 11:00:00,4489.72,1842.21,936.96,1369.91,259.69,34.51
2024-04-22 12:00:00,4541.8,1879.26,919.7,1403.63,260.94,34.56
2024-04-22 13:00:00,4453.37,1858.09,935.6,1319.85,264.72,33.74
2024-04-22 14:00:00,4564.01,1889.92,960.13,1371.46,261.57,32.85
2024-04-22 15:00:00,4846.47,2016.67,992.84,1490.48,264.78,33.93
2024-04-22 16:00:00,4891.54,2041.63,1011.76,1496.53,259.58,33.42
2024-04-22 17:00:00,4796.13,2047.89,984.86,1432.81,249.74,32.41
2024-04-22 18:00:00,4565.88,1945.49,971.52,1380.03,224.8,28.61
2024-04-22 19:00:00,4494.14,1930.28,930.46,1353.01,205.66,28.51
2024-04-22 20:00:00,4444.02,1957.95,923.25,1297.91,193.6,29.33
2024-04-22 21:00:00,2001.87,560.52,440.41,360.34,240.22,160.15
2024-04-22 22:00:00,1807.96,506.23,397.75,325.43,216.95,144.64
2024-04-22 23:00:00,1586.83,444.31,349.1,285.63,190.42,126.95
2024-04-23 00:00:00,4598.72,2043.7,1004.18,1323.62,157.47,26.14
2024-04-23 01:00:00,4329.59,1927.34,938.9,1247.82,150.0,25.35
2024-04-23 02:00:00,4057.9,1807.15,865.56,1175.66,146.03,24.81
2024-04-23 03:00:00,3843.82,1711.38,815.32,1113.71,143.2,23.96
2024-04-23 04:00:00,3685.78,1644.23,771.04,1072.4,139.57,23.51
2024-04-23 05:00:00,3616.43,1609.46,750.65,1057.8,139.9,24.27
2024-04-23 06:00:00,3672.69,1631.83,766.29,1064.62,140.88,27.32
2024-04-23 07:00:00,3710.84,1612.05,804.98,1078.02,150.41,27.26
2024-04-23 08:00:00,3711.68,1610.03,795.67,1072.56,169.63,28.61
2024-04-23 09:00:00,3839.75,1675.38,782.37,1096.6,215.87,32.32
2024-04-23 10:00:00,4375.61,1855.49,866.12,1321.6,251.0,33.98
2024-04-23 11:00:00,4564.26,1934.84,915.77,1368.94,264.1,33.67
2024-04-23 12:00:00,4615.95,1919.87,946.06,1405.23,266.71,33.97
2024-04-23 13:00:00,4587.35,1910.58,949.61,1390.76,262.81,34.21
2024-04-23 14:00:00,4677.62,1986.13,919.8,1441.15,262.07,33.26
2024-04-23 15:00:00,4956.49,2059.2,1021.25,1532.9,262.25,33.89
2024-04-23 16:00:00,5004.21,2101.82,1030.34,1537.77,250.95,31.86
2024-04-23 17:00:00,4829.82,2049.19,996.55,1463.81,242.41,30.15
2024-04-23 18:00:00,4065.38,1569.11,945.17,1294.6,193.26,24.61
2024-04-23 19:00:00,4167.41,1714.91,888.57,1317.92,185.73,25.6
2024-04-23 20:00:00,4202.24,1791.38,881.2,1294.68,168.22,26.8
2024-04-23 21:00:00,4016.65,1769.36,851.04,1174.08,162.14,26.66
2024-04-23 22:00:00,4148.14,1825.69,873.4,1226.52,157.61,25.79
2024-04-23 23:00:00,4294.55,1877.92,923.19,1274.25,153.62,24.76
2024-04-24 00:00:00,4170.84,1796.05,913.26,1250.04,148.84,23.38
2024-04-24 01:00:00,3949.79,1693.91,867.89,1190.94,136.67,22.59
2024-04-24 02:00:00,3735.62,1599.06,815.97,1129.97,134.03,22.18
2024-04-24 03:00:00,3540.93,1523.85,771.24,1059.6,131.04,21.57
2024-04-24 04:00:00,3407.74,1468.2,730.14,1026.94,128.84,21.39
2024-04-24 05:00:00,3379.07,1466.31,719.95,1009.27,129.2,22.47
2024-04-24 06:00:00,3473.75,1520.13,721.77,1046.62,129.08,25.92
2024-04-24 07:00:00,3609.25,1546.41,784.64,1081.27,137.0,26.01
2024-04-24 08:00:00,3513.99,1485.67,755.43,1056.26,156.09,27.13
2024-04-24 09:00:00,3726.13,1607.33,778.28,1073.06,205.25,30.9
2024-04-24 10:00:00,4235.7,1742.17,880.9,1300.04,239.72,32.61
2024-04-24 11:00:00,4447.12,1801.72,943.57,1375.64,253.52,32.16
2024-04-24 12:00:00,4571.41,1854.57,982.55,1399.59,257.18,32.78
2024-04-24 13:00:00,4457.66,1839.54,953.8,1330.11,258.67,33.44
2024-04-24 14:00:00,4529.44,1842.58,979.67,1385.58,255.67,31.67
2024-04-24 15:00:00,4859.24,1965.15,1050.89,1502.33,261.41,30.69
2024-04-24 16:00:00,4819.88,1905.4,1073.09,1507.91,258.74,30.6
2024-04-24 17:00:00,4769.14,1959.1,1043.0,1441.7,251.28,30.73
2024-04-24 18:00:00,4626.98,1938.72,1012.49,1374.95,229.4,27.48
2024-04-24 19:00:00,4498.52,1859.82,994.8,1369.12,208.54,27.52
2024-04-24 20:00:00,4503.96,1909.91,975.4,1355.52,191.41,28.74
2024-04-24 21:00:00,4325.89,1933.69,917.9,1228.92,175.53,28.74
2024-04-24 22:00:00,4473.23,1984.38,939.83,1307.93,170.29,27.64
2024-04-24 23:00:00,1527.34,427.66,336.02,274.92,183.28,122.19
2024-04-25 00:00:00,4542.44,1995.13,1000.51,1322.82,161.24,25.43
2024-04-25 01:00:00,4304.55,1871.53,944.07,1266.2,156.71,24.52
2024-04-25 02:00:00,4021.87,1749.95,867.01,1198.78,144.16,23.67
2024-04-25 03:00:00,3809.48,1673.12,817.42,1119.34,140.39,22.9
2024-04-25 04:00:00,3638.04,1595.15,769.44,1077.24,139.26,22.33
2024-04-25 05:00:00,3566.72,1570.37,745.56,1054.19,139.45,23.76
2024-04-25 06:00:00,3617.06,1598.77,756.2,1060.72,139.44,26.33
2024-04-25 07:00:00,3676.1,1589.17,808.05,1073.33,146.6,27.28
2024-04-25 08:00:00,3598.25,1533.12,776.83,1055.95,172.1,27.78
2024-04-25 09:00:00,3804.75,1617.19,795.95,1111.12,213.05,31.52
2024-04-25 10:00:00,4367.45,1798.83,892.19,1349.75,251.83,33.66
2024-04-25 11:00:00,4608.66,1868.04,973.47,1422.16,263.3,33.06
2024-04-25 12:00:00,4721.58,1919.99,985.78,1466.17,265.27,33.38
2024-04-25 13:00:00,4611.9,1900.06,977.8,1396.82,267.03,33.31
2024-04-25 14:00:00,4719.88,1889.52,1023.24,1454.71,274.87,32.73
2024-04-25 15:00:00,5060.58,2057.89,1079.45,1565.52,275.69,33.5
2024-04-25 16:00:00,5071.6,2093.43,1074.46,1547.54,275.94,33.93
2024-04-25 17:00:00,4977.6,2080.29,1054.19,1507.44,265.36,32.85
2024-04-25 18:00:00,4780.32,1979.34,1032.46,1452.97,231.88,28.48
2024-04-25 19:00:00,4664.39,1946.45,1001.74,1438.6,201.63,28.6
2024-04-25 20:00:00,4585.68,1967.2,960.99,1399.08,187.74,29.79
2024-04-25 21:00:00,4518.65,2008.87,955.18,1302.67,178.73,29.44
2024-04-25 22:00:00,4690.98,2074.59,1002.46,1375.58,167.28,28.72
2024-04-25 23:00:00,4870.89,2155.14,1058.12,1433.86,156.28,27.6
2024-04-26 00:00:00,4808.03,2100.21,1062.18,1425.21,151.41,26.07
2024-04-26 01:00:00,4507.89,1949.25,991.81,1340.21,158.54,25.29
2024-04-26 02:00:00,4266.86,1857.34,934.34,1269.23,140.84,24.59
2024-04-26 03:00:00,4013.29,1752.78,869.96,1190.97,137.67,23.78
2024-04-26 04:00:00,3847.86,1684.0,826.62,1141.17,136.5,23.11
2024-04-26 05:00:00,3745.95,1648.01,794.73,1107.78,135.09,23.93
2024-04-26 06:00:00,3759.45,1653.43,795.11,1111.87,135.92,26.77
2024-04-26 07:00:00,3809.47,1626.19,844.74,1126.26,143.87,27.63
2024-04-26 08:00:00,3759.65,1597.48,830.63,1095.69,170.36,28.79
2024-04-26 09:00:00,4011.81,1739.08,821.9,1167.89,215.35,33.65
2024-04-26 10:00:00,4527.66,1902.45,923.3,1356.2,263.03,35.56
2024-04-26 11:00:00,4773.68,1905.33,1047.5,1483.63,269.38,35.51
2024-04-26 12:00:00,4927.63,2010.56,1049.32,1515.9,268.75,35.65
2024-04-26 13:00:00,4828.58,1980.69,1063.5,1441.09,277.28,36.03
2024-04-26 14:00:00,4947.76,1982.48,1131.88,1475.59,272.81,35.7
2024-04-26 15:00:00,5305.74,2145.78,1228.24,1562.08,284.52,36.29
2024-04-26 16:00:00,5332.58,2176.7,1223.46,1576.89,279.67,35.03
2024-04-26 17:00:00,5252.69,2169.16,1184.23,1548.66,269.31,33.36
2024-04-26 18:00:00,4910.82,2013.44,1147.68,1438.86,235.72,28.8
2024-04-26 19:00:00,4750.11,1982.03,1081.44,1411.54,203.1,29.1
2024-04-26 20:00:00,4437.19,1800.71,1028.43,1359.53,184.65,29.33
2024-04-26 21:00:00,4443.09,1918.38,1009.62,1260.95,182.77,29.46
2024-04-26 22:00:00,4692.26,2038.29,1059.65,1348.73,172.02,28.94
2024-04-26 23:00:00,4915.54,2142.87,1114.85,1412.12,169.14,27.69
2024-04-27 00:00:00,4884.97,2093.04,1124.69,1430.31,163.92,26.72
2024-04-27 01:00:00,4625.95,1979.56,1070.68,1348.5,157.28,26.12
2024-04-27 02:00:00,4376.24,1862.78,1011.48,1281.08,154.16,25.18
2024-04-27 03:00:00,4154.88,1771.89,955.02,1213.03,150.89,24.62
2024-04-27 04:00:00,3983.1,1701.3,913.38,1164.79,141.96,24.33
2024-04-27 05:00:00,3852.42,1664.97,873.43,1114.75,140.63,24.57
2024-04-27 06:00:00,3808.55,1642.17,873.3,1090.81,141.46,25.75
2024-04-27 07:00:00,3816.99,1599.92,909.62,1094.29,144.88,25.63
2024-04-27 08:00:00,3737.84,1573.13,884.66,1064.48,154.88,26.03
2024-04-27 09:00:00,3763.94,1638.15,820.75,1065.98,176.26,27.03
2024-04-27 10:00:00,4155.66,1766.86,890.78,1233.46,196.28,28.52
2024-04-27 11:00:00,4429.86,1883.89,975.99,1281.94,208.71,29.67
2024-04-27 12:00:00,4573.01,1939.63,1021.24,1326.98,211.98,29.79
2024-04-27 13:00:00,4583.78,1948.82,1062.51,1286.62,212.39,30.11
2024-04-27 14:00:00,4871.41,2067.85,1123.36,1394.61,210.85,28.53
2024-04-27 15:00:00,4960.12,2100.44,1131.4,1444.49,215.08,28.44
2024-04-27 16:00:00,4946.69,2112.35,1104.41,1441.06,213.69,28.23
2024-04-27 17:00:00,4775.76,2042.92,1092.34,1363.84,206.29,28.85
2024-04-27 18:00:00,4631.13,1986.82,1069.43,1305.45,198.32,27.12
2024-04-27 19:00:00,4557.46,1979.38,1029.92,1275.92,198.63,27.91
2024-04-27 20:00:00,4517.83,1996.7,1012.08,1254.06,187.95,29.43
2024-04-27 21:00:00,4476.59,2015.89,976.35,1230.53,182.42,29.35
2024-04-27 22:00:00,4665.74,2091.55,1009.56,1313.7,177.66,28.94
2024-04-27 23:00:00,1424.93,398.98,313.48,256.49,170.99,113.99
2024-04-28 00:00:00,4726.29,2103.27,1044.67,1345.31,161.59,27.19
2024-04-28 01:00:00,4496.65,1988.13,995.37,1287.42,157.83,25.87
2024-04-28 02:00:00,4227.88,1865.27,931.95,1213.05,152.22,25.23
2024-04-28 03:00:00,4023.31,1775.64,884.84,1151.52,148.85,24.32
2024-04-28 04:00:00,3829.77,1699.17,835.95,1087.46,147.11,23.74
2024-04-28 05:00:00,3712.89,1653.64,805.37,1049.35,145.02,24.25
2024-04-28 06:00:00,3579.07,1596.84,774.01,1008.77,140.37,23.9
2024-04-28 07:00:00,3537.61,1529.8,791.97,1014.21,145.26,23.18
2024-04-28 08:00:00,3494.05,1522.82,766.21,1005.62,142.86,23.17
2024-04-28 09:00:00,3493.48,1520.37,750.4,1020.18,146.33,23.04
2024-04-28 10:00:00,3805.28,1583.17,814.4,1190.94,153.82,24.29
2024-04-28 11:00:00,4057.24,1668.33,883.51,1281.81,159.82,24.9
2024-04-28 12:00:00,4155.08,1707.96,901.95,1307.59,168.19,24.81
2024-04-28 13:00:00,4159.77,1741.46,913.07,1272.19,168.82,24.89
2024-04-28 14:00:00,4305.72,1776.81,953.66,1346.77,169.87,24.57
2024-04-28 15:00:00,4478.84,1852.63,984.18,1401.74,173.38,24.74
2024-04-28 16:00:00,4504.73,1888.01,987.17,1382.69,176.98,25.34
2024-04-28 17:00:00,4385.29,1849.01,965.6,1327.64,174.68,26.66
2024-04-28 18:00:00,4264.1,1793.28,961.55,1271.93,170.93,25.91
2024-04-28 19:00:00,4297.01,1819.11,943.28,1288.03,177.71,27.13
2024-04-28 20:00:00,4357.44,1887.92,945.22,1278.77,176.04,28.54
2024-04-28 21:00:00,4431.7,1981.44,946.48,1256.57,175.73,29.29
2024-04-28 22:00:00,4691.82,2097.82,996.63,1350.59,172.9,29.68
2024-04-28 23:00:00,1441.97,403.75,317.23,259.55,173.04,115.36
2024-04-29 00:00:00,4953.86,2182.19,1084.84,1444.88,167.58,27.33
2024-04-29 01:00:00,4688.62,2061.68,1036.19,1360.26,159.9,26.05
2024-04-29 02:00:00,4406.57,1928.08,971.77,1285.38,154.17,25.44
2024-04-29 03:00:00,4155.67,1812.98,914.6,1216.08,147.77,24.74
2024-04-29 04:00:00,3990.73,1742.43,869.36,1170.16,146.45,24.43
2024-04-29 05:00:00,3860.27,1710.01,824.61,1118.26,145.8,24.83
2024-04-29 06:00:00,3829.7,1701.13,811.85,1107.1,145.86,27.43
2024-04-29 07:00:00,3827.75,1648.7,864.82,1095.0,155.68,27.44
2024-04-29 08:00:00,3769.56,1586.52,854.01,1085.96,178.5,29.03
2024-04-29 09:00:00,3927.58,1708.98,804.66,1120.7,222.09,33.75
2024-04-29 10:00:00,4477.55,1862.73,916.65,1355.66,263.43,36.63
2024-04-29 11:00:00,4762.77,1965.61,982.54,1452.81,280.75,36.41
2024-04-29 12:00:00,4832.51,1978.45,997.72,1489.74,282.48,37.26
2024-04-29 13:00:00,4829.38,2002.56,1037.35,1421.74,284.85,37.05
2024-04-29 14:00:00,4930.48,2042.31,1018.39,1495.53,285.07,36.36
2024-04-29 15:00:00,5296.13,2187.0,1111.92,1615.12,291.38,36.22
2024-04-29 16:00:00,5282.47,2235.02,1081.39,1595.51,283.64,36.73
2024-04-29 17:00:00,5068.9,2118.7,1068.9,1529.99,269.53,33.71
2024-04-29 18:00:00,4799.07,2019.72,1034.38,1433.46,236.54,29.1
2024-04-29 19:00:00,4633.41,1977.68,965.9,1397.29,219.99,28.63
2024-04-29 20:00:00,4628.2,1991.55,989.36,1371.07,201.6,30.7
2024-04-29 21:00:00,4549.58,2036.74,942.67,1310.77,185.92,30.65
2024-04-29 22:00:00,4788.39,2146.74,1003.12,1388.48,182.75,30.19
2024-04-29 23:00:00,5001.26,2227.15,1060.22,1465.22,174.75,28.89
2024-04-30 00:00:00,4873.17,2142.29,1072.81,1449.96,133.39,27.83
2024-04-30 01:00:00,4605.92,2022.93,1010.59,1364.48,137.62,26.69
